year,rc13,rc13desc,age_grp,sex,count
1997,01,Northland Region,00–04,Female,18
1997,01,Northland Region,00–04,Male,24
1997,01,Northland Region,05-09,Female,3
1997,01,Northland Region,10-14,Female,3
1997,01,Northland Region,10-14,Male,0
1997,01,Northland Region,15-19,Female,0
1997,01,Northland Region,15-19,Male,12
1997,01,Northland Region,20–24,Female,3
1997,01,Northland Region,20–24,Male,9
1997,01,Northland Region,25–29,Female,6
1997,01,Northland Region,25–29,Male,3
1997,01,Northland Region,30–34,Female,3
1997,01,Northland Region,30–34,Male,9
1997,01,Northland Region,35–39,Female,9
1997,01,Northland Region,35–39,Male,9
1997,01,Northland Region,40–44,Female,6
1997,01,Northland Region,40–44,Male,6
1997,01,Northland Region,45–49,Female,6
1997,01,Northland Region,45–49,Male,18
1997,01,Northland Region,50–54,Female,15
1997,01,Northland Region,50–54,Male,24
1997,01,Northland Region,55–59,Female,24
1997,01,Northland Region,55–59,Male,33
1997,01,Northland Region,60–64,Female,39
1997,01,Northland Region,60–64,Male,51
1997,01,Northland Region,65–69,Female,42
1997,01,Northland Region,65–69,Male,63
1997,01,Northland Region,70–74,Female,60
1997,01,Northland Region,70–74,Male,99
1997,01,Northland Region,75–79,Female,60
1997,01,Northland Region,75–79,Male,72
1997,01,Northland Region,80–84,Female,81
1997,01,Northland Region,80–84,Male,81
1997,01,Northland Region,85–89,Female,72
1997,01,Northland Region,85–89,Male,51
1997,01,Northland Region,90+,Female,54
1997,01,Northland Region,90+,Male,30
1997,02,Auckland Region,00–04,Female,69
1997,02,Auckland Region,00–04,Male,90
1997,02,Auckland Region,05-09,Female,9
1997,02,Auckland Region,05-09,Male,12
1997,02,Auckland Region,10-14,Female,9
1997,02,Auckland Region,10-14,Male,6
1997,02,Auckland Region,15-19,Female,24
1997,02,Auckland Region,15-19,Male,39
1997,02,Auckland Region,20–24,Female,21
1997,02,Auckland Region,20–24,Male,66
1997,02,Auckland Region,25–29,Female,24
1997,02,Auckland Region,25–29,Male,63
1997,02,Auckland Region,30–34,Female,30
1997,02,Auckland Region,30–34,Male,60
1997,02,Auckland Region,35–39,Female,30
1997,02,Auckland Region,35–39,Male,66
1997,02,Auckland Region,40–44,Female,45
1997,02,Auckland Region,40–44,Male,60
1997,02,Auckland Region,45–49,Female,93
1997,02,Auckland Region,45–49,Male,102
1997,02,Auckland Region,50–54,Female,78
1997,02,Auckland Region,50–54,Male,159
1997,02,Auckland Region,55–59,Female,138
1997,02,Auckland Region,55–59,Male,183
1997,02,Auckland Region,60–64,Female,147
1997,02,Auckland Region,60–64,Male,231
1997,02,Auckland Region,65–69,Female,243
1997,02,Auckland Region,65–69,Male,357
1997,02,Auckland Region,70–74,Female,342
1997,02,Auckland Region,70–74,Male,498
1997,02,Auckland Region,75–79,Female,444
1997,02,Auckland Region,75–79,Male,510
1997,02,Auckland Region,80–84,Female,663
1997,02,Auckland Region,80–84,Male,558
1997,02,Auckland Region,85–89,Female,561
1997,02,Auckland Region,85–89,Male,396
1997,02,Auckland Region,90+,Female,624
1997,02,Auckland Region,90+,Male,234
1997,03,Waikato Region,00–04,Female,30
1997,03,Waikato Region,00–04,Male,36
1997,03,Waikato Region,05-09,Female,0
1997,03,Waikato Region,05-09,Male,3
1997,03,Waikato Region,10-14,Female,6
1997,03,Waikato Region,10-14,Male,3
1997,03,Waikato Region,15-19,Female,9
1997,03,Waikato Region,15-19,Male,24
1997,03,Waikato Region,20–24,Female,6
1997,03,Waikato Region,20–24,Male,24
1997,03,Waikato Region,25–29,Female,9
1997,03,Waikato Region,25–29,Male,21
1997,03,Waikato Region,30–34,Female,12
1997,03,Waikato Region,30–34,Male,21
1997,03,Waikato Region,35–39,Female,15
1997,03,Waikato Region,35–39,Male,24
1997,03,Waikato Region,40–44,Female,18
1997,03,Waikato Region,40–44,Male,27
1997,03,Waikato Region,45–49,Female,33
1997,03,Waikato Region,45–49,Male,39
1997,03,Waikato Region,50–54,Female,30
1997,03,Waikato Region,50–54,Male,63
1997,03,Waikato Region,55–59,Female,54
1997,03,Waikato Region,55–59,Male,60
1997,03,Waikato Region,60–64,Female,42
1997,03,Waikato Region,60–64,Male,93
1997,03,Waikato Region,65–69,Female,87
1997,03,Waikato Region,65–69,Male,171
1997,03,Waikato Region,70–74,Female,129
1997,03,Waikato Region,70–74,Male,183
1997,03,Waikato Region,75–79,Female,144
1997,03,Waikato Region,75–79,Male,165
1997,03,Waikato Region,80–84,Female,168
1997,03,Waikato Region,80–84,Male,204
1997,03,Waikato Region,85–89,Female,174
1997,03,Waikato Region,85–89,Male,141
1997,03,Waikato Region,90+,Female,153
1997,03,Waikato Region,90+,Male,72
1997,04,Bay of Plenty Region,00–04,Female,9
1997,04,Bay of Plenty Region,00–04,Male,18
1997,04,Bay of Plenty Region,05-09,Male,3
1997,04,Bay of Plenty Region,10-14,Female,3
1997,04,Bay of Plenty Region,10-14,Male,6
1997,04,Bay of Plenty Region,15-19,Female,6
1997,04,Bay of Plenty Region,15-19,Male,18
1997,04,Bay of Plenty Region,20–24,Female,6
1997,04,Bay of Plenty Region,20–24,Male,6
1997,04,Bay of Plenty Region,25–29,Female,6
1997,04,Bay of Plenty Region,25–29,Male,21
1997,04,Bay of Plenty Region,30–34,Female,6
1997,04,Bay of Plenty Region,30–34,Male,15
1997,04,Bay of Plenty Region,35–39,Female,9
1997,04,Bay of Plenty Region,35–39,Male,21
1997,04,Bay of Plenty Region,40–44,Female,15
1997,04,Bay of Plenty Region,40–44,Male,21
1997,04,Bay of Plenty Region,45–49,Female,24
1997,04,Bay of Plenty Region,45–49,Male,27
1997,04,Bay of Plenty Region,50–54,Female,27
1997,04,Bay of Plenty Region,50–54,Male,48
1997,04,Bay of Plenty Region,55–59,Female,33
1997,04,Bay of Plenty Region,55–59,Male,45
1997,04,Bay of Plenty Region,60–64,Female,33
1997,04,Bay of Plenty Region,60–64,Male,84
1997,04,Bay of Plenty Region,65–69,Female,72
1997,04,Bay of Plenty Region,65–69,Male,114
1997,04,Bay of Plenty Region,70–74,Female,102
1997,04,Bay of Plenty Region,70–74,Male,141
1997,04,Bay of Plenty Region,75–79,Female,111
1997,04,Bay of Plenty Region,75–79,Male,153
1997,04,Bay of Plenty Region,80–84,Female,135
1997,04,Bay of Plenty Region,80–84,Male,147
1997,04,Bay of Plenty Region,85–89,Female,141
1997,04,Bay of Plenty Region,85–89,Male,96
1997,04,Bay of Plenty Region,90+,Female,132
1997,04,Bay of Plenty Region,90+,Male,60
1997,05,Gisborne Region,00–04,Female,6
1997,05,Gisborne Region,00–04,Male,3
1997,05,Gisborne Region,05-09,Male,0
1997,05,Gisborne Region,10-14,Female,0
1997,05,Gisborne Region,10-14,Male,0
1997,05,Gisborne Region,15-19,Male,0
1997,05,Gisborne Region,20–24,Male,6
1997,05,Gisborne Region,25–29,Female,3
1997,05,Gisborne Region,25–29,Male,0
1997,05,Gisborne Region,30–34,Female,3
1997,05,Gisborne Region,30–34,Male,6
1997,05,Gisborne Region,35–39,Female,6
1997,05,Gisborne Region,35–39,Male,6
1997,05,Gisborne Region,40–44,Female,0
1997,05,Gisborne Region,40–44,Male,3
1997,05,Gisborne Region,45–49,Female,3
1997,05,Gisborne Region,45–49,Male,9
1997,05,Gisborne Region,50–54,Female,6
1997,05,Gisborne Region,50–54,Male,6
1997,05,Gisborne Region,55–59,Female,6
1997,05,Gisborne Region,55–59,Male,9
1997,05,Gisborne Region,60–64,Female,18
1997,05,Gisborne Region,60–64,Male,21
1997,05,Gisborne Region,65–69,Female,15
1997,05,Gisborne Region,65–69,Male,24
1997,05,Gisborne Region,70–74,Female,18
1997,05,Gisborne Region,70–74,Male,30
1997,05,Gisborne Region,75–79,Female,27
1997,05,Gisborne Region,75–79,Male,36
1997,05,Gisborne Region,80–84,Female,30
1997,05,Gisborne Region,80–84,Male,30
1997,05,Gisborne Region,85–89,Female,30
1997,05,Gisborne Region,85–89,Male,18
1997,05,Gisborne Region,90+,Female,27
1997,05,Gisborne Region,90+,Male,9
1997,06,Hawke's Bay Region,00–04,Female,12
1997,06,Hawke's Bay Region,00–04,Male,12
1997,06,Hawke's Bay Region,05-09,Male,3
1997,06,Hawke's Bay Region,10-14,Female,0
1997,06,Hawke's Bay Region,15-19,Female,3
1997,06,Hawke's Bay Region,15-19,Male,6
1997,06,Hawke's Bay Region,20–24,Female,3
1997,06,Hawke's Bay Region,20–24,Male,12
1997,06,Hawke's Bay Region,25–29,Female,3
1997,06,Hawke's Bay Region,25–29,Male,12
1997,06,Hawke's Bay Region,30–34,Female,3
1997,06,Hawke's Bay Region,30–34,Male,12
1997,06,Hawke's Bay Region,35–39,Female,3
1997,06,Hawke's Bay Region,35–39,Male,3
1997,06,Hawke's Bay Region,40–44,Female,12
1997,06,Hawke's Bay Region,40–44,Male,15
1997,06,Hawke's Bay Region,45–49,Female,9
1997,06,Hawke's Bay Region,45–49,Male,18
1997,06,Hawke's Bay Region,50–54,Female,24
1997,06,Hawke's Bay Region,50–54,Male,18
1997,06,Hawke's Bay Region,55–59,Female,33
1997,06,Hawke's Bay Region,55–59,Male,33
1997,06,Hawke's Bay Region,60–64,Female,27
1997,06,Hawke's Bay Region,60–64,Male,39
1997,06,Hawke's Bay Region,65–69,Female,45
1997,06,Hawke's Bay Region,65–69,Male,66
1997,06,Hawke's Bay Region,70–74,Female,66
1997,06,Hawke's Bay Region,70–74,Male,87
1997,06,Hawke's Bay Region,75–79,Female,75
1997,06,Hawke's Bay Region,75–79,Male,90
1997,06,Hawke's Bay Region,80–84,Female,108
1997,06,Hawke's Bay Region,80–84,Male,102
1997,06,Hawke's Bay Region,85–89,Female,99
1997,06,Hawke's Bay Region,85–89,Male,69
1997,06,Hawke's Bay Region,90+,Female,96
1997,06,Hawke's Bay Region,90+,Male,33
1997,07,Taranaki Region,00–04,Female,12
1997,07,Taranaki Region,00–04,Male,6
1997,07,Taranaki Region,10-14,Female,3
1997,07,Taranaki Region,10-14,Male,0
1997,07,Taranaki Region,15-19,Female,3
1997,07,Taranaki Region,15-19,Male,9
1997,07,Taranaki Region,20–24,Female,0
1997,07,Taranaki Region,20–24,Male,3
1997,07,Taranaki Region,25–29,Female,3
1997,07,Taranaki Region,25–29,Male,6
1997,07,Taranaki Region,30–34,Female,3
1997,07,Taranaki Region,30–34,Male,6
1997,07,Taranaki Region,35–39,Male,6
1997,07,Taranaki Region,40–44,Female,6
1997,07,Taranaki Region,40–44,Male,3
1997,07,Taranaki Region,45–49,Female,9
1997,07,Taranaki Region,45–49,Male,3
1997,07,Taranaki Region,50–54,Female,6
1997,07,Taranaki Region,50–54,Male,9
1997,07,Taranaki Region,55–59,Female,12
1997,07,Taranaki Region,55–59,Male,18
1997,07,Taranaki Region,60–64,Female,18
1997,07,Taranaki Region,60–64,Male,30
1997,07,Taranaki Region,65–69,Female,33
1997,07,Taranaki Region,65–69,Male,33
1997,07,Taranaki Region,70–74,Female,45
1997,07,Taranaki Region,70–74,Male,57
1997,07,Taranaki Region,75–79,Female,72
1997,07,Taranaki Region,75–79,Male,84
1997,07,Taranaki Region,80–84,Female,69
1997,07,Taranaki Region,80–84,Male,63
1997,07,Taranaki Region,85–89,Female,63
1997,07,Taranaki Region,85–89,Male,48
1997,07,Taranaki Region,90+,Female,63
1997,07,Taranaki Region,90+,Male,27
1997,08,Manawatu-Wanganui Region,00–04,Female,15
1997,08,Manawatu-Wanganui Region,00–04,Male,18
1997,08,Manawatu-Wanganui Region,05-09,Female,3
1997,08,Manawatu-Wanganui Region,05-09,Male,3
1997,08,Manawatu-Wanganui Region,10-14,Female,0
1997,08,Manawatu-Wanganui Region,10-14,Male,3
1997,08,Manawatu-Wanganui Region,15-19,Female,12
1997,08,Manawatu-Wanganui Region,15-19,Male,12
1997,08,Manawatu-Wanganui Region,20–24,Female,9
1997,08,Manawatu-Wanganui Region,20–24,Male,12
1997,08,Manawatu-Wanganui Region,25–29,Female,6
1997,08,Manawatu-Wanganui Region,25–29,Male,18
1997,08,Manawatu-Wanganui Region,30–34,Female,3
1997,08,Manawatu-Wanganui Region,30–34,Male,15
1997,08,Manawatu-Wanganui Region,35–39,Female,9
1997,08,Manawatu-Wanganui Region,35–39,Male,15
1997,08,Manawatu-Wanganui Region,40–44,Female,15
1997,08,Manawatu-Wanganui Region,40–44,Male,12
1997,08,Manawatu-Wanganui Region,45–49,Female,15
1997,08,Manawatu-Wanganui Region,45–49,Male,21
1997,08,Manawatu-Wanganui Region,50–54,Female,18
1997,08,Manawatu-Wanganui Region,50–54,Male,33
1997,08,Manawatu-Wanganui Region,55–59,Female,33
1997,08,Manawatu-Wanganui Region,55–59,Male,45
1997,08,Manawatu-Wanganui Region,60–64,Female,45
1997,08,Manawatu-Wanganui Region,60–64,Male,66
1997,08,Manawatu-Wanganui Region,65–69,Female,69
1997,08,Manawatu-Wanganui Region,65–69,Male,117
1997,08,Manawatu-Wanganui Region,70–74,Female,120
1997,08,Manawatu-Wanganui Region,70–74,Male,138
1997,08,Manawatu-Wanganui Region,75–79,Female,132
1997,08,Manawatu-Wanganui Region,75–79,Male,141
1997,08,Manawatu-Wanganui Region,80–84,Female,156
1997,08,Manawatu-Wanganui Region,80–84,Male,153
1997,08,Manawatu-Wanganui Region,85–89,Female,144
1997,08,Manawatu-Wanganui Region,85–89,Male,99
1997,08,Manawatu-Wanganui Region,90+,Female,159
1997,08,Manawatu-Wanganui Region,90+,Male,54
1997,09,Wellington Region,00–04,Female,21
1997,09,Wellington Region,00–04,Male,30
1997,09,Wellington Region,05-09,Female,0
1997,09,Wellington Region,05-09,Male,6
1997,09,Wellington Region,10-14,Female,3
1997,09,Wellington Region,10-14,Male,0
1997,09,Wellington Region,15-19,Female,9
1997,09,Wellington Region,15-19,Male,12
1997,09,Wellington Region,20–24,Female,6
1997,09,Wellington Region,20–24,Male,15
1997,09,Wellington Region,25–29,Female,6
1997,09,Wellington Region,25–29,Male,21
1997,09,Wellington Region,30–34,Female,9
1997,09,Wellington Region,30–34,Male,21
1997,09,Wellington Region,35–39,Female,9
1997,09,Wellington Region,35–39,Male,24
1997,09,Wellington Region,40–44,Female,21
1997,09,Wellington Region,40–44,Male,30
1997,09,Wellington Region,45–49,Female,36
1997,09,Wellington Region,45–49,Male,51
1997,09,Wellington Region,50–54,Female,42
1997,09,Wellington Region,50–54,Male,51
1997,09,Wellington Region,55–59,Female,54
1997,09,Wellington Region,55–59,Male,84
1997,09,Wellington Region,60–64,Female,60
1997,09,Wellington Region,60–64,Male,99
1997,09,Wellington Region,65–69,Female,117
1997,09,Wellington Region,65–69,Male,153
1997,09,Wellington Region,70–74,Female,147
1997,09,Wellington Region,70–74,Male,198
1997,09,Wellington Region,75–79,Female,210
1997,09,Wellington Region,75–79,Male,216
1997,09,Wellington Region,80–84,Female,285
1997,09,Wellington Region,80–84,Male,213
1997,09,Wellington Region,85–89,Female,240
1997,09,Wellington Region,85–89,Male,159
1997,09,Wellington Region,90+,Female,189
1997,09,Wellington Region,90+,Male,90
1997,12,West Coast Region,00–04,Male,3
1997,12,West Coast Region,15-19,Male,3
1997,12,West Coast Region,20–24,Male,3
1997,12,West Coast Region,25–29,Female,0
1997,12,West Coast Region,25–29,Male,6
1997,12,West Coast Region,30–34,Female,0
1997,12,West Coast Region,30–34,Male,0
1997,12,West Coast Region,35–39,Male,3
1997,12,West Coast Region,40–44,Male,0
1997,12,West Coast Region,45–49,Female,3
1997,12,West Coast Region,45–49,Male,3
1997,12,West Coast Region,50–54,Female,0
1997,12,West Coast Region,50–54,Male,9
1997,12,West Coast Region,55–59,Female,6
1997,12,West Coast Region,55–59,Male,9
1997,12,West Coast Region,60–64,Female,6
1997,12,West Coast Region,60–64,Male,9
1997,12,West Coast Region,65–69,Female,12
1997,12,West Coast Region,65–69,Male,15
1997,12,West Coast Region,70–74,Female,15
1997,12,West Coast Region,70–74,Male,27
1997,12,West Coast Region,75–79,Female,18
1997,12,West Coast Region,75–79,Male,21
1997,12,West Coast Region,80–84,Female,33
1997,12,West Coast Region,80–84,Male,27
1997,12,West Coast Region,85–89,Female,21
1997,12,West Coast Region,85–89,Male,15
1997,12,West Coast Region,90+,Female,15
1997,12,West Coast Region,90+,Male,6
1997,13,Canterbury Region,00–04,Female,21
1997,13,Canterbury Region,00–04,Male,21
1997,13,Canterbury Region,05-09,Female,0
1997,13,Canterbury Region,05-09,Male,0
1997,13,Canterbury Region,10-14,Female,3
1997,13,Canterbury Region,10-14,Male,3
1997,13,Canterbury Region,15-19,Female,6
1997,13,Canterbury Region,15-19,Male,24
1997,13,Canterbury Region,20–24,Female,9
1997,13,Canterbury Region,20–24,Male,30
1997,13,Canterbury Region,25–29,Female,3
1997,13,Canterbury Region,25–29,Male,24
1997,13,Canterbury Region,30–34,Female,9
1997,13,Canterbury Region,30–34,Male,33
1997,13,Canterbury Region,35–39,Female,15
1997,13,Canterbury Region,35–39,Male,18
1997,13,Canterbury Region,40–44,Female,21
1997,13,Canterbury Region,40–44,Male,33
1997,13,Canterbury Region,45–49,Female,30
1997,13,Canterbury Region,45–49,Male,36
1997,13,Canterbury Region,50–54,Female,45
1997,13,Canterbury Region,50–54,Male,63
1997,13,Canterbury Region,55–59,Female,51
1997,13,Canterbury Region,55–59,Male,84
1997,13,Canterbury Region,60–64,Female,78
1997,13,Canterbury Region,60–64,Male,132
1997,13,Canterbury Region,65–69,Female,111
1997,13,Canterbury Region,65–69,Male,225
1997,13,Canterbury Region,70–74,Female,174
1997,13,Canterbury Region,70–74,Male,279
1997,13,Canterbury Region,75–79,Female,273
1997,13,Canterbury Region,75–79,Male,333
1997,13,Canterbury Region,80–84,Female,384
1997,13,Canterbury Region,80–84,Male,309
1997,13,Canterbury Region,85–89,Female,348
1997,13,Canterbury Region,85–89,Male,216
1997,13,Canterbury Region,90+,Female,297
1997,13,Canterbury Region,90+,Male,126
1997,14,Otago Region,00–04,Female,9
1997,14,Otago Region,00–04,Male,12
1997,14,Otago Region,05-09,Female,3
1997,14,Otago Region,05-09,Male,3
1997,14,Otago Region,10-14,Female,3
1997,14,Otago Region,10-14,Male,0
1997,14,Otago Region,15-19,Female,3
1997,14,Otago Region,15-19,Male,6
1997,14,Otago Region,20–24,Female,0
1997,14,Otago Region,20–24,Male,9
1997,14,Otago Region,25–29,Female,3
1997,14,Otago Region,25–29,Male,12
1997,14,Otago Region,30–34,Female,9
1997,14,Otago Region,30–34,Male,3
1997,14,Otago Region,35–39,Female,6
1997,14,Otago Region,35–39,Male,9
1997,14,Otago Region,40–44,Female,9
1997,14,Otago Region,40–44,Male,9
1997,14,Otago Region,45–49,Female,9
1997,14,Otago Region,45–49,Male,24
1997,14,Otago Region,50–54,Female,18
1997,14,Otago Region,50–54,Male,21
1997,14,Otago Region,55–59,Female,27
1997,14,Otago Region,55–59,Male,36
1997,14,Otago Region,60–64,Female,27
1997,14,Otago Region,60–64,Male,57
1997,14,Otago Region,65–69,Female,63
1997,14,Otago Region,65–69,Male,111
1997,14,Otago Region,70–74,Female,75
1997,14,Otago Region,70–74,Male,120
1997,14,Otago Region,75–79,Female,117
1997,14,Otago Region,75–79,Male,132
1997,14,Otago Region,80–84,Female,159
1997,14,Otago Region,80–84,Male,123
1997,14,Otago Region,85–89,Female,144
1997,14,Otago Region,85–89,Male,90
1997,14,Otago Region,90+,Female,129
1997,14,Otago Region,90+,Male,42
1997,15,Southland Region,00–04,Female,3
1997,15,Southland Region,00–04,Male,3
1997,15,Southland Region,05-09,Female,3
1997,15,Southland Region,10-14,Male,0
1997,15,Southland Region,15-19,Female,3
1997,15,Southland Region,15-19,Male,6
1997,15,Southland Region,20–24,Female,0
1997,15,Southland Region,20–24,Male,3
1997,15,Southland Region,25–29,Female,3
1997,15,Southland Region,25–29,Male,3
1997,15,Southland Region,30–34,Female,3
1997,15,Southland Region,30–34,Male,9
1997,15,Southland Region,35–39,Female,3
1997,15,Southland Region,35–39,Male,6
1997,15,Southland Region,40–44,Female,0
1997,15,Southland Region,40–44,Male,9
1997,15,Southland Region,45–49,Female,6
1997,15,Southland Region,45–49,Male,12
1997,15,Southland Region,50–54,Female,9
1997,15,Southland Region,50–54,Male,18
1997,15,Southland Region,55–59,Female,21
1997,15,Southland Region,55–59,Male,24
1997,15,Southland Region,60–64,Female,15
1997,15,Southland Region,60–64,Male,39
1997,15,Southland Region,65–69,Female,27
1997,15,Southland Region,65–69,Male,57
1997,15,Southland Region,70–74,Female,51
1997,15,Southland Region,70–74,Male,60
1997,15,Southland Region,75–79,Female,57
1997,15,Southland Region,75–79,Male,60
1997,15,Southland Region,80–84,Female,75
1997,15,Southland Region,80–84,Male,60
1997,15,Southland Region,85–89,Female,60
1997,15,Southland Region,85–89,Male,30
1997,15,Southland Region,90+,Female,42
1997,15,Southland Region,90+,Male,30
1997,16,Tasman Region,00–04,Female,0
1997,16,Tasman Region,00–04,Male,3
1997,16,Tasman Region,05-09,Male,0
1997,16,Tasman Region,10-14,Male,3
1997,16,Tasman Region,15-19,Male,0
1997,16,Tasman Region,20–24,Female,0
1997,16,Tasman Region,25–29,Male,3
1997,16,Tasman Region,30–34,Female,0
1997,16,Tasman Region,30–34,Male,3
1997,16,Tasman Region,35–39,Female,3
1997,16,Tasman Region,35–39,Male,6
1997,16,Tasman Region,40–44,Female,0
1997,16,Tasman Region,40–44,Male,3
1997,16,Tasman Region,45–49,Female,0
1997,16,Tasman Region,45–49,Male,0
1997,16,Tasman Region,50–54,Female,3
1997,16,Tasman Region,50–54,Male,3
1997,16,Tasman Region,55–59,Female,3
1997,16,Tasman Region,55–59,Male,6
1997,16,Tasman Region,60–64,Female,9
1997,16,Tasman Region,60–64,Male,15
1997,16,Tasman Region,65–69,Female,9
1997,16,Tasman Region,65–69,Male,15
1997,16,Tasman Region,70–74,Female,15
1997,16,Tasman Region,70–74,Male,15
1997,16,Tasman Region,75–79,Female,24
1997,16,Tasman Region,75–79,Male,33
1997,16,Tasman Region,80–84,Female,21
1997,16,Tasman Region,80–84,Male,27
1997,16,Tasman Region,85–89,Female,21
1997,16,Tasman Region,85–89,Male,15
1997,16,Tasman Region,90+,Female,24
1997,16,Tasman Region,90+,Male,9
1997,17,Nelson Region,00–04,Female,3
1997,17,Nelson Region,00–04,Male,0
1997,17,Nelson Region,15-19,Female,0
1997,17,Nelson Region,15-19,Male,3
1997,17,Nelson Region,25–29,Female,0
1997,17,Nelson Region,25–29,Male,3
1997,17,Nelson Region,30–34,Female,0
1997,17,Nelson Region,30–34,Male,3
1997,17,Nelson Region,35–39,Female,3
1997,17,Nelson Region,35–39,Male,3
1997,17,Nelson Region,40–44,Female,3
1997,17,Nelson Region,40–44,Male,3
1997,17,Nelson Region,45–49,Female,3
1997,17,Nelson Region,45–49,Male,6
1997,17,Nelson Region,50–54,Female,6
1997,17,Nelson Region,50–54,Male,6
1997,17,Nelson Region,55–59,Female,3
1997,17,Nelson Region,55–59,Male,6
1997,17,Nelson Region,60–64,Female,6
1997,17,Nelson Region,60–64,Male,12
1997,17,Nelson Region,65–69,Female,12
1997,17,Nelson Region,65–69,Male,15
1997,17,Nelson Region,70–74,Female,15
1997,17,Nelson Region,70–74,Male,21
1997,17,Nelson Region,75–79,Female,30
1997,17,Nelson Region,75–79,Male,39
1997,17,Nelson Region,80–84,Female,36
1997,17,Nelson Region,80–84,Male,27
1997,17,Nelson Region,85–89,Female,39
1997,17,Nelson Region,85–89,Male,15
1997,17,Nelson Region,90+,Female,30
1997,17,Nelson Region,90+,Male,9
1997,18,Marlborough Region,05-09,Female,3
1997,18,Marlborough Region,15-19,Male,3
1997,18,Marlborough Region,20–24,Male,0
1997,18,Marlborough Region,25–29,Male,0
1997,18,Marlborough Region,30–34,Female,0
1997,18,Marlborough Region,30–34,Male,3
1997,18,Marlborough Region,35–39,Female,3
1997,18,Marlborough Region,35–39,Male,3
1997,18,Marlborough Region,40–44,Male,3
1997,18,Marlborough Region,45–49,Female,3
1997,18,Marlborough Region,45–49,Male,6
1997,18,Marlborough Region,50–54,Female,3
1997,18,Marlborough Region,50–54,Male,6
1997,18,Marlborough Region,55–59,Female,6
1997,18,Marlborough Region,55–59,Male,6
1997,18,Marlborough Region,60–64,Female,6
1997,18,Marlborough Region,60–64,Male,12
1997,18,Marlborough Region,65–69,Female,12
1997,18,Marlborough Region,65–69,Male,24
1997,18,Marlborough Region,70–74,Female,15
1997,18,Marlborough Region,70–74,Male,30
1997,18,Marlborough Region,75–79,Female,18
1997,18,Marlborough Region,75–79,Male,30
1997,18,Marlborough Region,80–84,Female,30
1997,18,Marlborough Region,80–84,Male,27
1997,18,Marlborough Region,85–89,Female,15
1997,18,Marlborough Region,85–89,Male,18
1997,18,Marlborough Region,90+,Female,27
1997,18,Marlborough Region,90+,Male,9
1997,99,Area Outside Region,25–29,Male,3
1997,99,Area Outside Region,50–54,Female,0
1997,99,Area Outside Region,60–64,Female,3
1997,99,Area Outside Region,65–69,Male,0
1997,99,Area Outside Region,85–89,Male,0
1998,01,Northland Region,00–04,Female,6
1998,01,Northland Region,00–04,Male,12
1998,01,Northland Region,05-09,Female,3
1998,01,Northland Region,05-09,Male,3
1998,01,Northland Region,10-14,Female,0
1998,01,Northland Region,10-14,Male,9
1998,01,Northland Region,15-19,Female,3
1998,01,Northland Region,15-19,Male,6
1998,01,Northland Region,20–24,Female,3
1998,01,Northland Region,20–24,Male,0
1998,01,Northland Region,25–29,Female,6
1998,01,Northland Region,25–29,Male,9
1998,01,Northland Region,30–34,Female,9
1998,01,Northland Region,30–34,Male,9
1998,01,Northland Region,35–39,Female,3
1998,01,Northland Region,35–39,Male,12
1998,01,Northland Region,40–44,Female,12
1998,01,Northland Region,40–44,Male,18
1998,01,Northland Region,45–49,Female,9
1998,01,Northland Region,45–49,Male,24
1998,01,Northland Region,50–54,Female,24
1998,01,Northland Region,50–54,Male,21
1998,01,Northland Region,55–59,Female,27
1998,01,Northland Region,55–59,Male,42
1998,01,Northland Region,60–64,Female,36
1998,01,Northland Region,60–64,Male,63
1998,01,Northland Region,65–69,Female,42
1998,01,Northland Region,65–69,Male,72
1998,01,Northland Region,70–74,Female,72
1998,01,Northland Region,70–74,Male,90
1998,01,Northland Region,75–79,Female,75
1998,01,Northland Region,75–79,Male,84
1998,01,Northland Region,80–84,Female,66
1998,01,Northland Region,80–84,Male,69
1998,01,Northland Region,85–89,Female,72
1998,01,Northland Region,85–89,Male,57
1998,01,Northland Region,90+,Female,54
1998,01,Northland Region,90+,Male,27
1998,02,Auckland Region,00–04,Female,63
1998,02,Auckland Region,00–04,Male,90
1998,02,Auckland Region,05-09,Female,3
1998,02,Auckland Region,05-09,Male,12
1998,02,Auckland Region,10-14,Female,9
1998,02,Auckland Region,10-14,Male,12
1998,02,Auckland Region,15-19,Female,18
1998,02,Auckland Region,15-19,Male,36
1998,02,Auckland Region,20–24,Female,15
1998,02,Auckland Region,20–24,Male,39
1998,02,Auckland Region,25–29,Female,27
1998,02,Auckland Region,25–29,Male,48
1998,02,Auckland Region,30–34,Female,39
1998,02,Auckland Region,30–34,Male,54
1998,02,Auckland Region,35–39,Female,21
1998,02,Auckland Region,35–39,Male,66
1998,02,Auckland Region,40–44,Female,57
1998,02,Auckland Region,40–44,Male,78
1998,02,Auckland Region,45–49,Female,75
1998,02,Auckland Region,45–49,Male,96
1998,02,Auckland Region,50–54,Female,87
1998,02,Auckland Region,50–54,Male,159
1998,02,Auckland Region,55–59,Female,147
1998,02,Auckland Region,55–59,Male,192
1998,02,Auckland Region,60–64,Female,141
1998,02,Auckland Region,60–64,Male,216
1998,02,Auckland Region,65–69,Female,228
1998,02,Auckland Region,65–69,Male,375
1998,02,Auckland Region,70–74,Female,306
1998,02,Auckland Region,70–74,Male,483
1998,02,Auckland Region,75–79,Female,465
